gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,pfam,og,name,TF,STING,cGLR
Spis_XP_022780937_1,303.0599547,-0.218639258,0.191626655,0.177665235,0.322917948,zf-Tim10_DDP/,translocase_of_inner_mitochondrial_membrane_10,,FALSE,FALSE,FALSE
Spis_XP_022797892_1,304.5160771,-0.185741906,0.156424636,0.177659682,0.322917948,Ras/,RAB8A_member_RAS_oncogene_family,,FALSE,FALSE,FALSE
Spis_XP_022788798_1,1683.957353,0.260211996,0.242391629,0.177644216,0.322917948,BAR_3/PH/ArfGap/Ank_2/,ArfGAP_with_coiled_coil_ankyrin_repeat_and_PH_domains_3,,FALSE,FALSE,FALSE
Spis_Spis14570_1,2.796498387,0.417088153,0.549589228,0.17763332,0.322917948,,,,FALSE,FALSE,FALSE
Spis_XP_022783718_1,583.3624403,0.262678223,0.245727538,0.177742041,0.323033689,,Forkhead.NA,,TRUE,FALSE,FALSE
Spis_XP_022798440_1,15.05659042,-0.318607552,0.328203818,0.177807339,0.323122362,,,,FALSE,FALSE,FALSE
Spis_XP_022782449_1,503.7622518,-0.268740936,0.25393606,0.177831887,0.323122362,FOXN2/FOXN3,Forkhead.FOXN2/FOXN3,,TRUE,FALSE,FALSE
Spis_XP_022780671_1,2191.35115,-0.241816511,0.219127324,0.177843355,0.323122362,Glycogen_syn/,glycogen_synthase_1,,FALSE,FALSE,FALSE
Spis_XP_022789506_1,1.218972094,0.441250716,0.75278214,0.177830323,0.323122362,,,,FALSE,FALSE,FALSE
Spis_XP_022806954_1,536.340717,-0.395648649,0.485205095,0.177872093,0.323146904,HEPN_DZIP3/,DAZ_interacting_zinc_finger_protein_3,,FALSE,FALSE,FALSE
Spis_XP_022796484_1,47.64833436,-0.388543176,0.466936872,0.177887162,0.323146904,Thyroglobulin_1/WAP/Thyroglobulin_1/,SPARC_osteonectin_cwcv_and_kazal_like_domains_proteoglycan_3,,FALSE,FALSE,FALSE
Spis_XP_022791491_1,496.0348377,-0.196408727,0.167513955,0.177896258,0.323146904,Ceramidase/,alkaline_ceramidase_3,,FALSE,FALSE,FALSE
Spis_XP_022792329_1,679.5822266,0.199940662,0.171361934,0.178142128,0.323560025,Pro_isomerase/,peptidylprolyl_isomerase_G,,FALSE,FALSE,FALSE
Spis_XP_022784936_1,777.1605771,0.2071002,0.179070587,0.178149983,0.323560025,RA/RA/DIL/PDZ/,PDZ.HG19.0:RADIL,,FALSE,FALSE,FALSE
Spis_XP_022778459_1,1.297841297,-0.441847097,0.699458454,0.178186411,0.323602303,PAN_1/,,,FALSE,FALSE,FALSE
Spis_XP_022805724_1,249.3196814,-0.167529836,0.138815519,0.178362587,0.32389835,DRMBL/,DNA_cross_link_repair_1C,,FALSE,FALSE,FALSE
Spis_XP_022795860_1,537.65376,0.291539273,0.286784277,0.178429872,0.323996627,LRR_8/Roc/,malignant_fibrous_histiocytoma_amplified_sequence_1,,FALSE,FALSE,FALSE
Spis_XP_022800488_1,1394.967252,-0.261414326,0.244681904,0.178518377,0.324133418,Myosin_head/Myosin_TH1/,Myosin.HG3.1:MYO1D/MYO1G,,FALSE,FALSE,FALSE
Spis_XP_022801397_1,231.2542579,-0.296357416,0.294110287,0.178558776,0.324169273,FMO-like/,flavin_containing_dimethylaniline_monoxygenase_1,,FALSE,FALSE,FALSE
Spis_XP_022779667_1,184.7383301,0.441700495,0.722628136,0.178564471,0.324169273,zf-TRAF/,TNF_receptor_associated_factor_5,,FALSE,FALSE,FALSE
Spis_XP_022791435_1,2439.151009,0.271113694,0.257847324,0.178611295,0.32423036,AAA/,IQ_motif_containing_with_AAA_domain_1,,FALSE,FALSE,FALSE
Spis_XP_022805692_1,2163.438366,0.222302103,0.196372503,0.178624721,0.324230814,Chromo/CBX7_C/,Chromo.HG1.26:like:CBX2/CBX4/CBX6/CBX7/CBX8:likeclu:28,,FALSE,FALSE,FALSE
Spis_XP_022797956_1,271.5449213,0.439121128,0.762224516,0.178642566,0.324239288,,,,FALSE,FALSE,FALSE
Spis_XP_022779481_1,43.51554652,0.409736551,0.528975441,0.178752786,0.324415411,,,,FALSE,FALSE,FALSE
Spis_XP_022796489_1,38.29785932,-0.353109415,0.391161264,0.178790743,0.324460369,,,,FALSE,FALSE,FALSE
Spis_XP_022808513_1,3.682384704,-0.415263057,0.547997045,0.17887486,0.324589083,PAN_1/,,,FALSE,FALSE,FALSE
Spis_XP_022805208_1,1.628064617,-0.437533379,0.658029979,0.178956083,0.324700874,EGF/EGF_3/,adhesion_G_protein_coupled_receptor_L4,,FALSE,FALSE,FALSE
Spis_XP_022785511_1,93.42240605,-0.303550574,0.305552468,0.178962856,0.324700874,cNMP_binding/,,,FALSE,FALSE,FALSE
Spis_Spis13425_1,9.086427712,0.358843131,0.402882011,0.178979812,0.324707697,,,,FALSE,FALSE,FALSE
Spis_XP_022792910_1,1.506643142,0.434849145,0.785158263,0.179082855,0.32487069,Death/,,,FALSE,FALSE,FALSE
Spis_XP_022809646_1,364.1453421,0.303157677,0.305111718,0.17911419,0.324903582,fn3/,fibronectin.HG16.14:like:LY75/MMP9/MRC1/MRC2/NCAM1/NCAM2/PLA2R1/SEL1L:likeclu:3/7/8,,FALSE,FALSE,FALSE
Spis_XP_022782060_1,568.9367238,-0.209708964,0.182452752,0.179133935,0.324915448,Ndc1_Nup/,NDC1_transmembrane_nucleoporin,,FALSE,FALSE,FALSE
Spis_XP_022803806_1,2.385540093,-0.434521689,0.637910053,0.179210608,0.325019546,,,,FALSE,FALSE,FALSE
Spis_XP_022806302_1,23.42751708,0.423524987,0.581250324,0.179217743,0.325019546,LRR_8/7tm_1/OTU/,GPCR-rhodopsin.HG73.2:NA,,FALSE,FALSE,FALSE
Spis_Spis5674_1,4.516798823,0.423598547,0.581875364,0.179281959,0.325112044,,,,FALSE,FALSE,FALSE
Spis_XP_022797586_1,23.71323525,0.275451063,0.264474895,0.179302755,0.325119032,DPPIV_N/DPPIV_N/Peptidase_S9/,fibroblast_activation_protein_alpha,,FALSE,FALSE,FALSE
Spis_XP_022782721_1,1912.848772,0.293143392,0.290074591,0.179312236,0.325119032,TPH/,coiled_coil_domain_containing_173,,FALSE,FALSE,FALSE
Spis_XP_022787152_1,164.4461529,-0.288062028,0.282572839,0.179333255,0.325133187,,,,FALSE,FALSE,FALSE
Spis_XP_022810348_1,891.8849213,-0.265566001,0.250946476,0.179378895,0.325191973,IPK/,inositol_trisphosphate_3_kinase_B,,FALSE,FALSE,FALSE
Spis_XP_022794487_1,4.453494034,-0.385086043,0.462119496,0.179428243,0.325257474,Gly_rich/EGF_CA/EGF_3/,heart_development_protein_with_EGF_like_domains_1,,FALSE,FALSE,FALSE
Spis_Spis20717_1,161.0898448,0.239290074,0.217145676,0.179483691,0.325310058,,,,FALSE,FALSE,FALSE
Spis_Spis24489_1,218.5370571,0.37142315,0.430405929,0.179479047,0.325310058,,,,FALSE,FALSE,FALSE
Spis_XP_022803494_1,28.98622411,-0.276891853,0.26667454,0.179496999,0.325310219,,,,FALSE,FALSE,FALSE
Spis_XP_022784288_1,4.350762482,-0.412547418,0.54109734,0.179537723,0.325360063,EGF/Fibrinogen_C/,ficolin_3,,FALSE,FALSE,FALSE
Spis_XP_022807587_1,7.770158193,-0.345804964,0.378435668,0.17957774,0.325408618,RVT_1/,,,FALSE,FALSE,FALSE
Spis_XP_022785473_1,7.715808422,0.394577223,0.487257746,0.179683543,0.325576366,TPR_MalT/CHAT/,tetratricopeptide_repeat_domain_28,,FALSE,FALSE,FALSE
Spis_XP_022797625_1,1.259783228,-0.439794054,0.733426837,0.179769757,0.325680937,DUF1759/,,,FALSE,FALSE,FALSE
Spis_XP_022800379_1,7.840981508,-0.391533122,0.479390797,0.179778125,0.325680937,VWA/Laminin_G_3/Laminin_G_3/Laminin_G_3/VWA/Laminin_G_3/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/Laminin_G_3/VWA/Laminin_G_3/VWA/Laminin_G_3/VWA/VWA/Laminin_G_3/VWA/VWA/VWA/VWA/VWA/Laminin_G_3/,collagen_type_VI_alpha_3_chain,,FALSE,FALSE,FALSE
Spis_XP_022797589_1,536.521235,0.218873063,0.19311264,0.179780959,0.325680937,,nucleic_acid_binding_protein_1,,FALSE,FALSE,FALSE
Spis_XP_022805678_1,98.07215251,-0.223137883,0.198101356,0.179901756,0.325851789,,,,FALSE,FALSE,FALSE
Spis_XP_022782194_1,244.596649,0.439942332,0.719394044,0.179890252,0.325851789,,,,FALSE,FALSE,FALSE
Spis_XP_022781741_1,1221.63314,0.248394108,0.22886976,0.179952217,0.325919199,CARD/,caspase_recruitment_domain_family_member_11,,FALSE,FALSE,FALSE
Spis_XP_022786192_1,805.8642837,0.183440234,0.155128388,0.180047235,0.326067291,Tmemb_9/,transmembrane_protein_9,,FALSE,FALSE,FALSE
Spis_Spis208_1,1.549074374,-0.439258152,0.73447045,0.180131871,0.326124565,,,,FALSE,FALSE,FALSE
Spis_XP_022785349_1,4.171360491,-0.419141317,0.567506124,0.180110605,0.326124565,PLAT/PKD_channel/,ion-NaKCa.HG2.1:like:PKD1L3/PKD2/PKD2L1/PKD2L2/PKDREJ:likeclu:2/14,,FALSE,FALSE,FALSE
Spis_XP_022781563_1,2423.916703,0.23811723,0.21612927,0.180108762,0.326124565,HU-CCDC81_euk_1/HU-CCDC81_euk_2/,coiled_coil_domain_containing_81,,FALSE,FALSE,FALSE
Spis_XP_022800418_1,392.088234,0.247657284,0.228062438,0.180129847,0.326124565,,trichohyalin-like,,FALSE,FALSE,FALSE
Spis_XP_022791787_1,1.409535694,-0.432526611,0.788594432,0.180180809,0.326189168,,dickkopf-related protein 3-like,,FALSE,FALSE,FALSE
Spis_XP_022793480_1,303.7352123,-0.169315049,0.141249224,0.180276941,0.32633919,Ras/,RAB9A_member_RAS_oncogene_family,,FALSE,FALSE,FALSE
Spis_XP_022801942_1,183.8210337,-0.248162833,0.228912613,0.180412168,0.326559958,PDEase_I_N/PDEase_I/,phosphodiesterase_1C,,FALSE,FALSE,FALSE
Spis_XP_022795125_1,484.6994973,-0.252978646,0.235128685,0.180441646,0.326589293,DUF4542/,chromosome_17_open_reading_frame_98,,FALSE,FALSE,FALSE
Spis_XP_022793619_1,74.91972758,-0.252061598,0.233969974,0.180480222,0.326635089,Methyltransf_16/,methyltransferase_like_21A,,FALSE,FALSE,FALSE
Spis_XP_022809142_1,87.56329677,-0.23685194,0.214906344,0.180596652,0.326821768,,mTERF.like:MTERF1/MTERF2/MTERF3/MTERF4,,TRUE,FALSE,FALSE
Spis_XP_022794032_1,97.87752945,-0.249847046,0.231216853,0.180614444,0.326829931,CKAP2_C/,cytoskeleton_associated_protein_2_like,,FALSE,FALSE,FALSE
Spis_Spis17266_1,419.5377832,-0.173031897,0.145064701,0.180785942,0.32711621,,,,FALSE,FALSE,FALSE
Spis_Spis23017_1,8.420367292,-0.341572728,0.372693151,0.180978805,0.327441103,,,,FALSE,FALSE,FALSE
Spis_XP_022789383_1,1.178483412,-0.437152269,0.681491996,0.181020507,0.32744502,,contactin_associated_protein_1,,FALSE,FALSE,FALSE
Spis_XP_022805276_1,12.28210937,-0.362497603,0.414173602,0.181020889,0.32744502,Pentaxin/,neuronal_pentraxin_1,,FALSE,FALSE,FALSE
Spis_XP_022784260_1,189.0664997,0.264183084,0.2504305,0.181001269,0.32744502,7tm_1/,GPCR-rhodopsin.HG16.11:NA,,FALSE,FALSE,FALSE
Spis_XP_022800003_1,10.71335526,-0.418158544,0.568246454,0.181155428,0.327643619,PAN_1/ILEI/Fibrinogen_C/,Collagen.HG4.3:CCBE1/COLEC12/SCARA3,,FALSE,FALSE,FALSE
Spis_XP_022803576_1,3150.765701,0.24596565,0.226660225,0.18115731,0.327643619,Pep_M12B_propep/Reprolysin/ADAM_CR_2/TSP_1/ADAM_spacer1/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/,ADAM_metallopeptidase_with_thrombospondin_type_1_motif_7,,FALSE,FALSE,FALSE
Spis_XP_022796483_1,498.3511297,0.221508309,0.197025503,0.181273594,0.327816142,CCDC85/,coiled_coil_domain_containing_85A,,FALSE,FALSE,FALSE
Spis_XP_022801613_1,430.4845495,0.234265542,0.212202092,0.181279343,0.327816142,Erf4/,cysteine_rich_hydrophobic_domain_2,,FALSE,FALSE,FALSE
Spis_XP_022793349_1,2.616185764,-0.421534888,0.583276061,0.181374212,0.327963598,Ig_3/,hemicentin_2,,FALSE,FALSE,FALSE
Spis_Spis10628_1,38.38153506,0.281166635,0.274535049,0.181388504,0.327965342,,,,FALSE,FALSE,FALSE
Spis_XP_022799019_1,37966.68344,0.219940709,0.195299611,0.18142839,0.328013358,Cystatin/Inhibitor_I29/Peptidase_C1/,cathepsin_F,,FALSE,FALSE,FALSE
Spis_XP_022806007_1,10.57444824,-0.368967562,0.428999023,0.181456415,0.328039925,GPS/7tm_2/,GPCR-secretin.HG4.5:like:ADGRB1/ADGRB2/ADGRB3/ADGRF1/ADGRF2/ADGRF3/ADGRF4/ADGRF5:likeclu:3/7,,FALSE,FALSE,FALSE
Spis_XP_022793976_1,46.14971897,-0.364904502,0.420383436,0.181586015,0.328250104,,transcription factor mef2A-like,,FALSE,FALSE,FALSE
Spis_XP_022790726_1,5.465475411,-0.415034987,0.558357931,0.18166518,0.328369087,SOUL/,heme_binding_protein_2,,FALSE,FALSE,FALSE
Spis_XP_022791978_1,658.4316208,0.199265616,0.17239157,0.181698308,0.328404844,7tm_1/7tm_1/,GPCR-rhodopsin.HG14.0:NA,,FALSE,FALSE,FALSE
Spis_Spis4063_1,447.6977573,0.437230322,0.699819946,0.181725233,0.328429388,,,,FALSE,FALSE,FALSE
Spis_XP_022792745_1,93.81894661,0.350165785,0.390478063,0.181809594,0.328557721,,,,FALSE,FALSE,FALSE
Spis_XP_022790871_1,197.3289036,-0.254410082,0.238091221,0.181866826,0.328637014,Glyco_hydro_35/,galactosidase_beta_1_like_2,,FALSE,FALSE,FALSE
Spis_XP_022797243_1,296.3698443,-0.298035377,0.300293794,0.181943078,0.32870239,Npa1/,URB1_ribosome_biogenesis_homolog,,FALSE,FALSE,FALSE
Spis_XP_022777732_1,1009.769269,0.264822539,0.252085785,0.181941427,0.32870239,HAD_2/,,,FALSE,FALSE,FALSE
Spis_Spis18414_1,3.082446529,0.421626701,0.586400359,0.181918084,0.32870239,,,,FALSE,FALSE,FALSE
Spis_XP_022801814_1,36.5059838,-0.331898816,0.35654205,0.181994996,0.328772049,,,,FALSE,FALSE,FALSE
Spis_XP_022779177_1,3.773955711,-0.432747,0.64996765,0.182023994,0.328800297,Ion_trans_2/SBP_bac_3/,ion-glutamate.HG2.7:NA,,FALSE,FALSE,FALSE
Spis_XP_022789475_1,2134.254614,0.199329383,0.172631078,0.182044888,0.328805701,zf-RING_4/RRM_1/,RRM.HG67.0:CNOT4,,FALSE,FALSE,FALSE
Spis_XP_022781579_1,8984.595393,0.331547005,0.355996977,0.182053709,0.328805701,PBP/,phosphatidylethanolamine_binding_protein_4,,FALSE,FALSE,FALSE
Spis_XP_022797158_1,55.43956226,-0.276947039,0.269191765,0.182153399,0.328961606,PRD_DMBX1,Homeodomains.PRD_DMBX1,,TRUE,FALSE,FALSE
Spis_XP_022783497_1,808.4377383,0.114341172,0.092404674,0.182166874,0.3289618,Dus/,DUS4L_BCAP29_readthrough,,FALSE,FALSE,FALSE
Spis_XP_022794992_1,30.56725146,-0.327424433,0.348904559,0.182197602,0.328993146,7tm_1/,GPCR-rhodopsin.HG1.60:like:GPR27/GPR50/GPR85/GPR173:likeclu:48/49,,FALSE,FALSE,FALSE
Spis_XP_022779381_1,10132.37808,0.200792462,0.174313803,0.182251436,0.329066206,HSP70/HSP70/,heat_shock_protein_family_A_Hsp70_member_9,,FALSE,FALSE,FALSE
Spis_XP_022796257_1,35.40593846,0.303316366,0.308943349,0.182302259,0.329133821,Ephrin_lbd/fn3/fn3/Pkinase_Tyr/,fibronectin.HG7.4:like:EPHA1/EPHA2/EPHA3/EPHA4/EPHA5/EPHA6/EPHA7/EPHA8/EPHA10/EPHB1/EPHB2/EPHB3/EPHB4/EPHB6:likeclu:0,,FALSE,FALSE,FALSE
Spis_XP_022795743_1,89.48164254,0.417932681,0.825537468,0.182339651,0.329177179,Ig_3/,neurotrimin,,FALSE,FALSE,FALSE
Spis_XP_022785640_1,28.76959984,0.314345624,0.326872475,0.182380442,0.329226666,,,,FALSE,FALSE,FALSE
Spis_XP_022781813_1,99.87990769,-0.248917438,0.231360495,0.182418042,0.329270386,Cupin_8/,CupinJmjC.HG1.0:like:HIF1AN/HSPBAP1/JMJD7/KDM8/TYW5:likeclu:11/15/16/18/22,,FALSE,FALSE,FALSE
Spis_XP_022802976_1,446.8170688,-0.164957268,0.137862938,0.182472632,0.329336781,ECSIT/ECSIT_C/ECSIT_C/,ECSIT_signaling_integrator,,FALSE,FALSE,FALSE
Spis_XP_022782899_1,376.460456,0.141345042,0.115939688,0.182481592,0.329336781,F-box-like/WD40/WD40/WD40/,angio_associated_migratory_cell_protein,,FALSE,FALSE,FALSE
Spis_XP_022801984_1,7.938517214,-0.376018238,0.447324724,0.182496935,0.329340318,Pkinase_Tyr/,Pkinase.HG1.1:NA,,FALSE,FALSE,FALSE
Spis_XP_022791064_1,75.50806014,-0.277331295,0.270101796,0.182543471,0.329400141,7tm_1/,GPCR-rhodopsin.HG1.93:like:GPR27/GPR50/GPR85/GPR173:likeclu:48/49,,FALSE,FALSE,FALSE
Spis_XP_022800029_1,1184.201621,0.206674719,0.180957409,0.182640793,0.329551594,ANAPC3/CHIP_TPR_N/U-box/,STIP1_homology_and_U_box_containing_protein_1,,FALSE,FALSE,FALSE
Spis_XP_022808454_1,2.567964767,-0.417818941,0.573980507,0.182725804,0.329680811,ig/,contactin_associated_protein_1,,FALSE,FALSE,FALSE
Spis_Spis22777_1,6.792275883,-0.434748232,0.74785089,0.182826295,0.329775279,,,,FALSE,FALSE,FALSE
Spis_XP_022786744_1,92.37355081,-0.285162201,0.28173321,0.182796607,0.329775279,,,,FALSE,FALSE,FALSE
Spis_XP_022803175_1,50.20604891,0.337449888,0.367860702,0.182831768,0.329775279,DUF4470/zf-MYND/,ankyrin_repeat_and_MYND_domain_containing_2,,FALSE,FALSE,FALSE
Spis_Spis8307_1,1.208976288,0.431557232,0.773814907,0.182822697,0.329775279,,,,FALSE,FALSE,FALSE
Spis_XP_022797498_1,199.0333994,-0.209219468,0.183899762,0.182845855,0.329776517,RRM_1/RRM_1/RRM_1/,RRM.HG1.2:like:HNRNPM/MYEF2/SLIRP:likeclu:11/13,,FALSE,FALSE,FALSE
Spis_Spis23980_1,1.678388674,0.435142183,0.687468614,0.182904682,0.32985844,,,,FALSE,FALSE,FALSE
Spis_XP_022807344_1,1374.850495,0.204333441,0.178530573,0.182943666,0.329904568,,catenin_delta_2,,FALSE,FALSE,FALSE
Spis_XP_022782109_1,740.2822103,-0.291652052,0.291644206,0.182996637,0.32997591,Patched/,Patched.HG1.0:like:PTCHD1/PTCHD3/PTCHD4:likeclu:1,,FALSE,FALSE,FALSE
Spis_XP_022794217_1,181.6329326,-0.21192239,0.187041613,0.183032497,0.330016389,Mgm101p/,mitochondrial genome maintenance protein mgm101 homolog,,FALSE,FALSE,FALSE
Spis_XP_022779050_1,898.7216508,0.235331194,0.214692802,0.18306945,0.330052157,Glyco_hydro_63N/Glyco_hydro_63/,mannosyl_oligosaccharide_glucosidase,,FALSE,FALSE,FALSE
Spis_XP_022806066_1,296.8753051,0.243374937,0.224751507,0.183079159,0.330052157,PAN_1/EGF/EGF/,EGF_like_repeats_and_discoidin_domains_3,,FALSE,FALSE,FALSE
Spis_XP_022788968_1,6.767893588,0.408064846,0.538965113,0.183119668,0.330101004,,,,FALSE,FALSE,FALSE
Spis_XP_022795456_1,7073.841896,-0.226418289,0.203941566,0.183146186,0.330124623,PLAC8/,PLAC8_like_1,,FALSE,FALSE,FALSE
Spis_XP_022790605_1,930.2988884,0.143084683,0.117712295,0.183174559,0.330145902,TMEM132D_C/,,,FALSE,FALSE,FALSE
Spis_XP_022801645_1,3824.740276,0.273877209,0.265764806,0.183184824,0.330145902,LSM/,LSM.HG2.4:SNRPB/SNRPN,,FALSE,FALSE,FALSE
Spis_Spis20107_1,9.189309475,0.338249912,0.369901186,0.183199799,0.330148712,,,,FALSE,FALSE,FALSE
Spis_XP_022807140_1,394.660625,0.19270287,0.166130746,0.183229525,0.330178101,,B_double_prime_1_subunit_of_RNA_polymerase_III_transcription_initiation_factor_IIIB,,FALSE,FALSE,FALSE
Spis_XP_022777606_1,217.6962183,0.329245286,0.353646864,0.183295605,0.330272992,MMR_HSR1/,,,FALSE,FALSE,FALSE
Spis_XP_022790200_1,1945.823905,0.185864117,0.159039359,0.183346841,0.330341123,NDUFB10/,NADH dehydrogenase,,FALSE,FALSE,FALSE
Spis_XP_022793410_1,355.613543,-0.256853599,0.242531688,0.183407996,0.330427116,Kinesin/,kinesin_family_member_26B,,FALSE,FALSE,FALSE
Spis_XP_022779224_1,13.75126007,-0.325546953,0.347338929,0.183458027,0.330493055,ASC/ASC/,epithelial-Na.HG2.12:like:ASIC1/ASIC2/ASIC3/ASIC4/ASIC5:likeclu:3/8,,FALSE,FALSE,FALSE
Spis_XP_022807925_1,522.9734205,0.291944254,0.292657225,0.183544834,0.33062523,,,,FALSE,FALSE,FALSE
Spis_XP_022810594_1,123.6465492,0.217142126,0.193318419,0.183586492,0.330676065,Pkinase/Ras/,Pkinase.HG56.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022796199_1,5567.872509,-0.160336854,0.133850441,0.183609808,0.330693857,Orn_DAP_Arg_deC/Orn_Arg_deC_N/,ornithine_decarboxylase_1,,FALSE,FALSE,FALSE
Spis_XP_022791342_1,233.3704515,-0.343365627,0.380253085,0.183637202,0.330718989,,,,FALSE,FALSE,FALSE
Spis_XP_022800796_1,1988.418211,0.15206395,0.126103922,0.183699691,0.330807318,ANAPC4_WD40/,WD_repeat_domain_35,,FALSE,FALSE,FALSE
Spis_XP_022800074_1,27281.56665,0.26771237,0.257581931,0.183723042,0.330825159,PEPCK_N/PEPCK_GTP/,phosphoenolpyruvate_carboxykinase_1,,FALSE,FALSE,FALSE
Spis_XP_022794612_1,174.5801776,-0.177388064,0.150582238,0.183767475,0.330880956,,NADH_ubiquinone_oxidoreductase_complex_assembly_factor_5,,FALSE,FALSE,FALSE
Spis_XP_022783636_1,4146.78796,-0.343018072,0.379860411,0.183809579,0.330925512,Pyr_redox_2/,sulfide_quinone_oxidoreductase,,FALSE,FALSE,FALSE
Spis_XP_022788933_1,925.3324209,0.211531374,0.187031448,0.183819117,0.330925512,CN_hydrolase/,nitrilase_family_member_2,,FALSE,FALSE,FALSE
Spis_XP_022808264_1,3988.756494,-0.257245549,0.243421413,0.183868799,0.330990739,,,,FALSE,FALSE,FALSE
Spis_XP_022786127_1,3113.401767,-0.191903828,0.16560571,0.183915091,0.331049854,CPT_N/Carn_acyltransf/,carnitine_palmitoyltransferase_1A,,FALSE,FALSE,FALSE
Spis_Spis11646_1,5.689745869,0.36589903,0.427178681,0.183930312,0.331053037,,,,FALSE,FALSE,FALSE
Spis_Spis25661_1,9.922614555,-0.431445795,0.659691126,0.184015469,0.331182086,,,,FALSE,FALSE,FALSE
Spis_XP_022779551_1,130.4570448,-0.354026018,0.402130501,0.184072529,0.331260553,Ig_3/,contactin_associated_protein_1,,FALSE,FALSE,FALSE
Spis_XP_022803747_1,34.00090156,-0.363169034,0.421759739,0.184228916,0.331517745,Ig_3/Ig_3/,muscle_associated_receptor_tyrosine_kinase,,FALSE,FALSE,FALSE
Spis_XP_022790827_1,3.329473199,-0.413141327,0.561997304,0.184257062,0.331544149,BCCT/,,,FALSE,FALSE,FALSE
Spis_Spis22704_1,2.355042995,-0.432890452,0.745900982,0.184312361,0.331595159,,,,FALSE,FALSE,FALSE
Spis_XP_022784575_1,41.34892261,-0.321998921,0.342303843,0.184310881,0.331595159,UDG/Myosin_head/,Myosin.HG5.1:like:MYO1E/MYO1F:likeclu:2,,FALSE,FALSE,FALSE
Spis_XP_022808886_1,1430.321669,0.237161709,0.217918247,0.184490584,0.331891535,SPC12/,signal_peptidase_complex_subunit_1,,FALSE,FALSE,FALSE
Spis_XP_022794760_1,208.965313,-0.3693213,0.436100929,0.184520037,0.331920253,Amidohydro_1/,dihydropyrimidinase_like_4,,FALSE,FALSE,FALSE
Spis_XP_022784336_1,40.68115129,0.353666504,0.402227995,0.184544618,0.331940207,Xpo1/,exportin_1,,FALSE,FALSE,FALSE
Spis_XP_022782110_1,953.7100011,0.250283088,0.234811439,0.184656515,0.3321172,RCC1/RCC1/RCC1/RCC1/RCC1/RCC1/,retinitis_pigmentosa_GTPase_regulator,,FALSE,FALSE,FALSE
Spis_XP_022804876_1,22.54188217,0.311905749,0.325721883,0.184734127,0.332232507,,,,FALSE,FALSE,FALSE
Spis_XP_022799288_1,104.9952803,-0.330097114,0.357243715,0.184758354,0.332249593,,,,FALSE,FALSE,FALSE
Spis_XP_022801421_1,1761.12956,0.266377179,0.256626456,0.184770631,0.332249593,SH3_1/SH3_9/SH3_1/SH2/,NCK_adaptor_protein_1,,FALSE,FALSE,FALSE
Spis_XP_022806643_1,2.208178057,-0.431667408,0.672030266,0.184797038,0.332252069,,,,FALSE,FALSE,FALSE
Spis_XP_022781554_1,76.38886588,-0.213583963,0.189913437,0.184799011,0.332252069,,,,FALSE,FALSE,FALSE
Spis_XP_022800427_1,26.31527623,0.360219132,0.416676317,0.184910307,0.33242788,Trypsin/,transmembrane_serine_protease_6,,FALSE,FALSE,FALSE
Spis_XP_022789053_1,992.8684061,0.210044187,0.18596954,0.184957424,0.33246401,Complex1_LYR/,NADH_ubiquinone_oxidoreductase_subunit_A6,,FALSE,FALSE,FALSE
Spis_XP_022784959_1,25.49552689,0.320940774,0.341318179,0.184950869,0.33246401,Exo_endo_phos_2/,,,FALSE,FALSE,FALSE
Spis_XP_022809776_1,168.8307883,-0.239141674,0.22078214,0.185047881,0.332602312,NAD_binding_8/Amino_oxidase/,lysine_demethylase_1B,,FALSE,FALSE,FALSE
Spis_XP_022793757_1,2334.840655,0.215637912,0.192440575,0.185088208,0.332650498,Ig_3/I-set/Pkinase_Tyr/,Pkinase.HG47.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022793534_1,4247.989276,0.182860641,0.156739422,0.185176455,0.332784796,EF-hand_7/,EF_hand_domain_family_member_D2,,FALSE,FALSE,FALSE
Spis_XP_022803702_1,2871.456684,0.279415,0.275601269,0.185190795,0.332786262,COX6A/,cytochrome_c_oxidase_subunit_6A1,,FALSE,FALSE,FALSE
Spis_XP_022808157_1,3.313055298,0.42566758,0.627981877,0.185315052,0.332985236,TPR_7/TPR_12/TPR_12/TPR_7/TPR_12/TPR_12/TPR_12/TPR_12/CHAT/,tetratricopeptide_repeat_domain_28,,FALSE,FALSE,FALSE
Spis_XP_022802807_1,8.952729122,-0.379568492,0.462553293,0.185349394,0.332998312,fn2/,fibronectin.HG4.3:like:ELSPBP1:likeclu:0,,FALSE,FALSE,FALSE
Spis_XP_022807131_1,913.9149594,0.207702127,0.183531775,0.185336275,0.332998312,SPATA6/,spermatogenesis_associated_6_like,,FALSE,FALSE,FALSE
Spis_XP_022788081_1,875.3964392,0.182605107,0.156576942,0.185410218,0.333083271,TRAPP/,trafficking_protein_particle_complex_6B,,FALSE,FALSE,FALSE
